Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET,Year,Month,Timestamp
9,7,30,52,823,1.8,38.51,16,32.27799317,2017,9,2017-09-09 07:30:00
9,8,0,58,875,2.0,32.03,18,42.03553211,2017,9,2017-09-09 08:00:00
9,8,30,63,914,1.9,30.06,19,51.13641335,2017,9,2017-09-09 08:30:00
9,9,0,67,940,1.9,26.78,20,59.4864765,2017,9,2017-09-09 09:00:00
9,9,30,70,961,1.9,25.16,21,66.89809388,2017,9,2017-09-09 09:30:00
9,10,0,74,975,1.9,22.84,22,73.08982087,2017,9,2017-09-09 10:00:00
9,10,30,76,986,2.0,21.47,22,77.9687306,2017,9,2017-09-09 10:30:00
9,11,0,78,991,2.2,19.89,23,81.53319146,2017,9,2017-09-09 11:00:00
9,11,30,79,995,2.5,19.89,23,83.59732288,2017,9,2017-09-09 11:30:00
9,12,0,79,994,2.8,19.79,24,84.15934268,2017,9,2017-09-09 12:00:00
9,12,30,79,992,3.2,19.79,24,83.22111143,2017,9,2017-09-09 12:30:00
9,13,0,78,986,3.6,18.48,25,80.78082218,2017,9,2017-09-09 13:00:00
9,13,30,77,977,3.9,19.64,24,76.93496209,2017,9,2017-09-09 13:30:00
9,14,0,72,969,4.3,19.5,24,71.77469024,2017,9,2017-09-09 14:00:00
9,14,30,182,690,4.5,20.74,23,59.67216314,2017,9,2017-09-09 14:30:00
9,15,0,212,492,4.7,20.9,23,47.19355041,2017,9,2017-09-09 15:00:00
9,15,30,156,560,4.8,22.23,22,41.75220833,2017,9,2017-09-09 15:30:00
9,16,0,163,378,5.0,24.26,21,30.58734727,2017,9,2017-09-09 16:00:00
9,16,30,123,364,5.1,27.53,19,23.1755855,2017,9,2017-09-09 16:30:00
9,17,0,84,334,5.2,31.32,17,15.57583712,2017,9,2017-09-09 17:00:00
9,17,30,49,266,4.9,38.02,15,8.257251805,2017,9,2017-09-09 17:30:00
9,18,0,22,0,4.6,47.7,13,2.064358332,2017,9,2017-09-09 18:00:00
9,18,30,0,0,4.1,51.02,12,0.0,2017,9,2017-09-09 18:30:00
9,19,0,0,0,3.6,56.03,11,0.0,2017,9,2017-09-09 19:00:00
9,19,30,0,0,3.0,59.97,10,0.0,2017,9,2017-09-09 19:30:00
9,20,0,0,0,2.4,60.15,9,0.0,2017,9,2017-09-09 20:00:00
9,20,30,0,0,1.7,64.4,9,0.0,2017,9,2017-09-09 20:30:00
9,21,0,0,0,1.0,64.01,9,0.0,2017,9,2017-09-09 21:00:00
9,21,30,0,0,0.7,68.56,8,0.0,2017,9,2017-09-09 21:30:00
9,22,0,0,0,0.5,67.76,8,0.0,2017,9,2017-09-09 22:00:00
9,22,30,0,0,0.5,72.62,7,0.0,2017,9,2017-09-09 22:30:00
9,23,0,0,0,0.6,71.34,7,0.0,2017,9,2017-09-09 23:00:00
9,23,30,0,0,0.7,71.33,6,0.0,2017,9,2017-09-09 23:30:00
10,0,0,0,0,0.8,69.55,6,0.0,2017,9,2017-09-10 00:00:00
10,0,30,0,0,0.9,74.56,6,0.0,2017,9,2017-09-10 00:30:00
10,1,0,0,0,1.0,71.54,6,0.0,2017,9,2017-09-10 01:00:00
10,1,30,0,0,1.1,76.73,5,0.0,2017,9,2017-09-10 01:30:00
10,2,0,0,0,1.2,73.18,5,0.0,2017,9,2017-09-10 02:00:00
10,2,30,0,0,1.2,73.16,5,0.0,2017,9,2017-09-10 02:30:00
10,3,0,0,0,1.4,69.89,5,0.0,2017,9,2017-09-10 03:00:00
10,3,30,0,0,1.4,69.88,4,0.0,2017,9,2017-09-10 03:30:00
10,4,0,0,0,1.5,66.12,4,0.0,2017,9,2017-09-10 04:00:00
10,4,30,0,0,1.5,70.98,4,0.0,2017,9,2017-09-10 04:30:00
10,5,0,0,0,1.6,65.16,4,0.0,2017,9,2017-09-10 05:00:00
10,5,30,0,0,2.1,56.57,5,0.0,2017,9,2017-09-10 05:30:00
10,6,0,18,401,2.7,44.48,7,3.941307631,2017,9,2017-09-10 06:00:00
10,6,30,33,643,2.9,38.8,9,12.76204894,2017,9,2017-09-10 06:30:00
10,7,0,43,774,3.1,31.3,12,22.80202674,2017,9,2017-09-10 07:00:00
10,7,30,50,855,2.9,27.42,14,33.02937026,2017,9,2017-09-10 07:30:00
10,8,0,55,909,2.8,21.34,17,42.88046727,2017,9,2017-09-10 08:00:00
10,8,30,60,947,2.9,18.79,18,52.26292720000001,2017,9,2017-09-10 08:30:00
10,9,0,63,975,3.1,16.13,20,60.70623075,2017,9,2017-09-10 09:00:00
10,9,30,66,995,3.0,15.15,21,68.21166094,2017,9,2017-09-10 09:30:00
10,10,0,67,1010,3.0,13.53,23,74.59020392,2017,9,2017-09-10 10:00:00
10,10,30,69,1021,2.7,12.72,24,79.6558327,2017,9,2017-09-10 10:30:00
10,11,0,68,1032,2.4,11.18,25,83.2201966,2017,9,2017-09-10 11:00:00
10,11,30,68,1036,1.8,10.52,26,85.37716619,2017,9,2017-09-10 11:30:00
10,12,0,69,1037,1.3,9.34,27,86.03296785,2017,9,2017-09-10 12:00:00
10,12,30,68,1034,0.8,9.34,27,85.09476755,2017,9,2017-09-10 12:30:00
10,13,0,69,1028,0.3,8.5,28,82.56071912,2017,9,2017-09-10 13:00:00
10,13,30,68,1019,0.4,8.5,28,78.62032116,2017,9,2017-09-10 13:30:00
10,14,0,68,1004,0.6,8.28,28,73.27263822,2017,9,2017-09-10 14:00:00
10,14,30,66,987,0.9,8.28,27,66.70604159999999,2017,9,2017-09-10 14:30:00
10,15,0,64,962,1.3,8.21,27,58.91897908,2017,9,2017-09-10 15:00:00
10,15,30,60,931,1.5,8.71,26,50.19426804,2017,9,2017-09-10 15:30:00
10,16,0,56,887,1.7,9.82,26,40.7183408,2017,9,2017-09-10 16:00:00
10,16,30,50,827,1.3,11.08,24,30.68016171,2017,9,2017-09-10 16:30:00
10,17,0,42,739,1.0,19.3,22,20.54771601,2017,9,2017-09-10 17:00:00
10,17,30,31,593,0.7,23.24,19,10.79025236,2017,9,2017-09-10 17:30:00
10,18,0,14,320,0.4,30.4,17,2.533419291,2017,9,2017-09-10 18:00:00
10,18,30,0,0,0.8,32.43,16,0.0,2017,9,2017-09-10 18:30:00
10,19,0,0,0,1.3,33.16,15,0.0,2017,9,2017-09-10 19:00:00
10,19,30,0,0,1.5,35.4,14,0.0,2017,9,2017-09-10 19:30:00
10,20,0,0,0,1.7,31.82,13,0.0,2017,9,2017-09-10 20:00:00
10,20,30,0,0,1.8,33.99,12,0.0,2017,9,2017-09-10 20:30:00
10,21,0,0,0,2.0,30.61,12,0.0,2017,9,2017-09-10 21:00:00
10,21,30,0,0,2.0,32.71,12,0.0,2017,9,2017-09-10 21:30:00
10,22,0,0,0,2.1,30.18,12,0.0,2017,9,2017-09-10 22:00:00
10,22,30,0,0,2.2,30.18,11,0.0,2017,9,2017-09-10 22:30:00
10,23,0,0,0,2.3,28.95,11,0.0,2017,9,2017-09-10 23:00:00
10,23,30,0,0,2.3,30.95,11,0.0,2017,9,2017-09-10 23:30:00
11,0,0,0,0,2.4,30.6,11,0.0,2017,9,2017-09-11 00:00:00
11,0,30,0,0,2.5,30.59,11,0.0,2017,9,2017-09-11 00:30:00
11,1,0,0,0,2.7,30.67,11,0.0,2017,9,2017-09-11 01:00:00
11,1,30,0,0,2.7,30.67,10,0.0,2017,9,2017-09-11 01:30:00
11,2,0,0,0,2.8,31.94,10,0.0,2017,9,2017-09-11 02:00:00
11,2,30,0,0,2.8,34.16,10,0.0,2017,9,2017-09-11 02:30:00
11,3,0,0,0,2.8,36.03,10,0.0,2017,9,2017-09-11 03:00:00
11,3,30,0,0,2.7,36.03,10,0.0,2017,9,2017-09-11 03:30:00
11,4,0,0,0,2.7,37.32,10,0.0,2017,9,2017-09-11 04:00:00
11,4,30,0,0,2.6,37.32,10,0.0,2017,9,2017-09-11 04:30:00
11,5,0,0,0,2.5,38.0,10,0.0,2017,9,2017-09-11 05:00:00
11,5,30,0,0,2.6,35.52,11,0.0,2017,9,2017-09-11 05:30:00
11,6,0,19,69,2.7,33.39,13,2.158192801,2017,9,2017-09-11 06:00:00
11,6,30,58,136,3.1,27.44,16,7.50651004,2017,9,2017-09-11 06:30:00
11,7,0,101,174,3.5,23.13,19,13.6051008,2017,9,2017-09-11 07:00:00
11,7,30,145,193,3.2,20.4,21,19.89115835,2017,9,2017-09-11 07:30:00
11,8,0,90,0,2.9,16.25,23,8.444174029,2017,9,2017-09-11 08:00:00
11,8,30,161,8,2.9,15.28,24,15.57463867,2017,9,2017-09-11 08:30:00
11,9,0,285,201,2.9,12.24,25,37.90412562,2017,9,2017-09-11 09:00:00
11,9,30,311,80,2.9,12.24,26,34.15086648,2017,9,2017-09-11 09:30:00
11,10,0,217,678,2.9,11.9,27,65.95548135,2017,9,2017-09-11 10:00:00
11,10,30,202,753,2.7,11.89,27,72.61670351,2017,9,2017-09-11 10:30:00
11,11,0,351,463,2.6,11.88,28,67.26822228,2017,9,2017-09-11 11:00:00
11,11,30,84,982,2.4,11.88,28,82.37308112,2017,9,2017-09-11 11:30:00
11,12,0,84,982,2.3,11.84,29,82.93508338,2017,9,2017-09-11 12:00:00
11,12,30,84,979,2.2,11.83,29,81.90308574,2017,9,2017-09-11 12:30:00
11,13,0,86,966,2.1,12.44,29,79.27618264,2017,9,2017-09-11 13:00:00
11,13,30,85,954,2.0,12.43,29,75.24201004,2017,9,2017-09-11 13:30:00
11,14,0,89,926,2.0,13.16,29,69.70674995,2017,9,2017-09-11 14:00:00
11,14,30,313,133,2.6,13.96,28,37.5275996,2017,9,2017-09-11 14:30:00
11,15,0,276,125,3.2,16.37,27,32.7431906,2017,9,2017-09-11 15:00:00
11,15,30,206,42,3.3,18.45,25,21.39143723,2017,9,2017-09-11 15:30:00
11,16,0,167,38,3.4,24.03,24,17.26345491,2017,9,2017-09-11 16:00:00
11,16,30,126,32,2.8,25.54,23,12.85390935,2017,9,2017-09-11 16:30:00
11,17,0,85,24,2.3,29.74,22,8.53809204,2017,9,2017-09-11 17:00:00
11,17,30,45,4,1.9,33.68,20,4.3160535000000015,2017,9,2017-09-11 17:30:00
11,18,0,10,0,1.5,40.78,18,0.938293128,2017,9,2017-09-11 18:00:00
11,18,30,0,0,1.6,43.47,17,0.0,2017,9,2017-09-11 18:30:00
11,19,0,0,0,1.8,44.91,16,0.0,2017,9,2017-09-11 19:00:00
11,19,30,0,0,2.0,44.9,15,0.0,2017,9,2017-09-11 19:30:00
11,20,0,0,0,2.2,43.41,15,0.0,2017,9,2017-09-11 20:00:00
11,20,30,0,0,2.2,46.3,15,0.0,2017,9,2017-09-11 20:30:00
11,21,0,0,0,2.3,45.25,15,0.0,2017,9,2017-09-11 21:00:00
11,21,30,0,0,2.5,45.25,15,0.0,2017,9,2017-09-11 21:30:00
11,22,0,0,0,2.8,44.48,15,0.0,2017,9,2017-09-11 22:00:00
11,22,30,0,0,2.8,44.48,14,0.0,2017,9,2017-09-11 22:30:00
11,23,0,0,0,2.9,45.53,14,0.0,2017,9,2017-09-11 23:00:00
11,23,30,0,0,2.7,48.61,14,0.0,2017,9,2017-09-11 23:30:00
12,0,0,0,0,2.5,52.13,14,0.0,2017,9,2017-09-12 00:00:00
12,0,30,0,0,2.3,55.67,13,0.0,2017,9,2017-09-12 00:30:00
12,1,0,0,0,2.2,60.57,13,0.0,2017,9,2017-09-12 01:00:00
12,1,30,0,0,2.0,64.72,12,0.0,2017,9,2017-09-12 01:30:00
12,2,0,0,0,1.8,70.14,12,0.0,2017,9,2017-09-12 02:00:00
12,2,30,0,0,1.7,74.99,11,0.0,2017,9,2017-09-12 02:30:00
12,3,0,0,0,1.6,78.0,11,0.0,2017,9,2017-09-12 03:00:00
12,3,30,0,0,1.5,83.44,10,0.0,2017,9,2017-09-12 03:30:00
12,4,0,0,0,1.5,83.66,10,0.0,2017,9,2017-09-12 04:00:00
12,4,30,0,0,1.6,83.67,10,0.0,2017,9,2017-09-12 04:30:00
12,5,0,0,0,1.7,82.48,10,0.0,2017,9,2017-09-12 05:00:00
12,5,30,0,0,2.0,77.11,11,0.0,2017,9,2017-09-12 05:30:00
12,6,0,19,268,2.4,72.07,12,3.096571533,2017,9,2017-09-12 06:00:00
12,6,30,38,523,1.9,67.46,13,11.16630189,2017,9,2017-09-12 06:30:00
12,7,0,52,664,1.5,58.85,15,20.64312951,2017,9,2017-09-12 07:00:00
12,7,30,62,756,1.5,51.73,17,30.4010315,2017,9,2017-09-12 07:30:00
12,8,0,72,809,1.6,38.5,19,39.87701958,2017,9,2017-09-12 08:00:00
12,8,30,78,854,1.8,36.15,20,48.88399725,2017,9,2017-09-12 08:30:00
12,9,0,85,882,2.1,31.79,21,57.14016714,2017,9,2017-09-12 09:00:00
12,9,30,89,906,2.3,29.87,22,64.45790364,2017,9,2017-09-12 09:30:00
12,10,0,94,921,2.5,27.29,23,70.46194106,2017,9,2017-09-12 10:00:00
12,10,30,97,934,2.7,27.28,23,75.34079717,2017,9,2017-09-12 10:30:00
12,11,0,98,943,3.0,25.25,24,78.81142458,2017,9,2017-09-12 11:00:00
12,11,30,332,554,3.2,25.24,24,72.99439086,2017,9,2017-09-12 11:30:00
12,12,0,264,686,3.5,23.48,24,76.93496209,2017,9,2017-09-12 12:00:00
12,12,30,318,27,3.7,23.48,24,31.99368545,2017,9,2017-09-12 12:30:00
12,13,0,403,208,3.9,23.64,25,53.10330471,2017,9,2017-09-12 13:00:00
12,13,30,309,505,4.0,25.11,24,64.45648653,2017,9,2017-09-12 13:30:00
12,14,0,353,173,4.2,25.52,24,44.47216101,2017,9,2017-09-12 14:00:00
12,14,30,19,0,4.4,27.13,23,1.782658962,2017,9,2017-09-12 14:30:00
12,15,0,274,176,4.6,29.77,22,35.27827041,2017,9,2017-09-12 15:00:00
12,15,30,229,151,4.6,31.68,21,28.61699668,2017,9,2017-09-12 15:30:00
12,16,0,158,365,4.8,35.41,20,29.0864475,2017,9,2017-09-12 16:00:00
12,16,30,128,306,4.6,37.73,19,21.39284815,2017,9,2017-09-12 16:30:00
12,17,0,89,239,4.4,43.61,18,13.51142104,2017,9,2017-09-12 17:00:00
12,17,30,50,146,4.0,49.6,16,6.47436491,2017,9,2017-09-12 17:30:00
12,18,0,12,0,3.6,57.33,15,1.125988883,2017,9,2017-09-12 18:00:00
12,18,30,0,0,3.2,61.24,14,0.0,2017,9,2017-09-12 18:30:00
12,19,0,0,0,2.9,67.46,13,0.0,2017,9,2017-09-12 19:00:00
12,19,30,0,0,2.7,72.11,12,0.0,2017,9,2017-09-12 19:30:00
12,20,0,0,0,2.6,72.82,12,0.0,2017,9,2017-09-12 20:00:00
12,20,30,0,0,2.3,77.87,11,0.0,2017,9,2017-09-12 20:30:00
12,21,0,0,0,2.0,79.17,11,0.0,2017,9,2017-09-12 21:00:00
12,21,30,0,0,1.6,84.7,10,0.0,2017,9,2017-09-12 21:30:00
12,22,0,0,0,1.3,86.1,10,0.0,2017,9,2017-09-12 22:00:00
12,22,30,0,0,1.3,92.18,9,0.0,2017,9,2017-09-12 22:30:00
12,23,0,0,0,1.3,92.75,9,0.0,2017,9,2017-09-12 23:00:00
12,23,30,0,0,1.4,92.76,9,0.0,2017,9,2017-09-12 23:30:00
13,0,0,0,0,1.5,92.94,9,0.0,2017,9,2017-09-13 00:00:00
13,0,30,0,0,1.7,92.94,8,0.0,2017,9,2017-09-13 00:30:00
13,1,0,0,0,1.9,92.96,8,0.0,2017,9,2017-09-13 01:00:00
13,1,30,0,0,1.9,99.57,8,0.0,2017,9,2017-09-13 01:30:00
13,2,0,0,0,1.9,98.83,8,0.0,2017,9,2017-09-13 02:00:00
13,2,30,0,0,1.7,98.82,7,0.0,2017,9,2017-09-13 02:30:00
13,3,0,0,0,1.6,97.06,7,0.0,2017,9,2017-09-13 03:00:00
13,3,30,0,0,1.5,100.0,7,0.0,2017,9,2017-09-13 03:30:00
13,4,0,0,0,1.4,100.0,7,0.0,2017,9,2017-09-13 04:00:00
13,4,30,0,0,1.2,100.0,7,0.0,2017,9,2017-09-13 04:30:00
13,5,0,0,0,1.2,100.0,7,0.0,2017,9,2017-09-13 05:00:00
13,5,30,0,0,1.6,100.0,7,0.0,2017,9,2017-09-13 05:30:00
13,6,0,8,0,2.1,96.91,8,0.7507170120000001,2017,9,2017-09-13 06:00:00
13,6,30,31,0,2.4,90.48,9,2.9089964489999995,2017,9,2017-09-13 06:30:00
13,7,0,60,0,2.7,88.22,10,5.630253825,2017,9,2017-09-13 07:00:00
13,7,30,90,0,2.7,77.11,12,8.44519509,2017,9,2017-09-13 07:30:00
13,8,0,150,13,2.7,64.75,14,14.54418293,2017,9,2017-09-13 08:00:00
13,8,30,122,0,2.4,56.83,15,11.44755364,2017,9,2017-09-13 08:30:00
13,9,0,149,4,2.2,44.43,17,14.26221231,2017,9,2017-09-13 09:00:00
13,9,30,180,9,1.9,41.69,18,17.45225217,2017,9,2017-09-13 09:30:00
13,10,0,233,16,1.6,36.73,20,22.98767625,2017,9,2017-09-13 10:00:00
13,10,30,183,11,1.5,34.5,21,18.01463398,2017,9,2017-09-13 10:30:00
13,11,0,180,11,1.5,30.97,22,17.73296039,2017,9,2017-09-13 11:00:00
13,11,30,145,8,1.6,30.96,22,14.26142846,2017,9,2017-09-13 11:30:00
13,12,0,145,9,1.7,28.32,23,14.35509585,2017,9,2017-09-13 12:00:00
13,12,30,323,34,1.7,28.32,23,32.83845456,2017,9,2017-09-13 12:30:00
13,13,0,315,30,1.8,28.08,23,31.80638884,2017,9,2017-09-13 13:00:00
13,13,30,33,0,1.6,29.86,22,3.096231179,2017,9,2017-09-13 13:30:00
13,14,0,93,0,1.4,30.56,22,8.725742413999999,2017,9,2017-09-13 14:00:00
13,14,30,80,0,1.2,32.52,21,7.50609749,2017,9,2017-09-13 14:30:00
13,15,0,61,0,1.2,33.89,21,5.723399336,2017,9,2017-09-13 15:00:00
13,15,30,179,19,1.2,36.09,20,17.639523,2017,9,2017-09-13 15:30:00
13,16,0,103,606,1.3,37.92,20,33.12101925,2017,9,2017-09-13 16:00:00
13,16,30,93,518,1.4,40.4,19,24.30152488,2017,9,2017-09-13 16:30:00
13,17,0,54,569,1.6,47.04,18,16.98310561,2017,9,2017-09-13 17:00:00
13,17,30,37,393,1.4,53.51,16,8.069498292999999,2017,9,2017-09-13 17:30:00
13,18,0,14,0,1.2,62.94,15,1.313653696,2017,9,2017-09-13 18:00:00
13,18,30,0,0,1.1,67.23,14,0.0,2017,9,2017-09-13 18:30:00
13,19,0,0,0,1.0,74.42,13,0.0,2017,9,2017-09-13 19:00:00
13,19,30,0,0,0.8,79.55,12,0.0,2017,9,2017-09-13 19:30:00
13,20,0,0,0,0.6,81.35,12,0.0,2017,9,2017-09-13 20:00:00
13,20,30,0,0,0.6,86.99,11,0.0,2017,9,2017-09-13 20:30:00
13,21,0,0,0,0.6,87.02,11,0.0,2017,9,2017-09-13 21:00:00
13,21,30,0,0,0.7,87.01,11,0.0,2017,9,2017-09-13 21:30:00
13,22,0,0,0,0.9,86.32,11,0.0,2017,9,2017-09-13 22:00:00
13,22,30,0,0,1.1,92.34,10,0.0,2017,9,2017-09-13 22:30:00
13,23,0,0,0,1.4,91.1,10,0.0,2017,9,2017-09-13 23:00:00
13,23,30,0,0,1.7,91.09,10,0.0,2017,9,2017-09-13 23:30:00
14,0,0,0,0,2.0,89.8,10,0.0,2017,9,2017-09-14 00:00:00
14,0,30,0,0,2.0,89.75,10,0.0,2017,9,2017-09-14 00:30:00
14,1,0,0,0,2.0,89.38,10,0.0,2017,9,2017-09-14 01:00:00
14,1,30,0,0,1.9,89.33,9,0.0,2017,9,2017-09-14 01:30:00
14,2,0,0,0,1.9,89.58,9,0.0,2017,9,2017-09-14 02:00:00
14,2,30,0,0,2.0,95.88,9,0.0,2017,9,2017-09-14 02:30:00
14,3,0,0,0,2.2,95.66,9,0.0,2017,9,2017-09-14 03:00:00
14,3,30,0,0,2.3,95.65,9,0.0,2017,9,2017-09-14 03:30:00
14,4,0,0,0,2.4,96.32,9,0.0,2017,9,2017-09-14 04:00:00
14,4,30,0,0,2.7,96.32,9,0.0,2017,9,2017-09-14 04:30:00
14,5,0,0,0,3.0,96.35,9,0.0,2017,9,2017-09-14 05:00:00
14,5,30,0,0,3.2,96.37,9,0.0,2017,9,2017-09-14 05:30:00
14,6,0,19,134,3.5,90.09,9,2.439803473,2017,9,2017-09-14 06:00:00
14,6,30,46,384,3.5,90.09,9,9.665375297999999,2017,9,2017-09-14 06:30:00
14,7,0,60,576,3.5,84.72,10,18.95518788,2017,9,2017-09-14 07:00:00
14,7,30,72,683,3.4,79.22,11,28.62014237,2017,9,2017-09-14 07:30:00
14,8,0,74,784,3.4,73.63,13,38.56596702,2017,9,2017-09-14 08:00:00
14,8,30,81,835,3.5,64.57,15,47.7606951,2017,9,2017-09-14 08:30:00
14,9,0,81,886,3.6,47.49,18,56.39141696,2017,9,2017-09-14 09:00:00
14,9,30,84,913,3.5,44.56,19,63.80323134,2017,9,2017-09-14 09:30:00
14,10,0,84,940,3.4,34.52,21,70.18201153,2017,9,2017-09-14 10:00:00
14,10,30,86,953,3.4,32.43,22,75.0601498,2017,9,2017-09-14 10:30:00
14,11,0,203,13,3.4,26.51,23,20.07836936,2017,9,2017-09-14 11:00:00
14,11,30,415,202,3.6,26.5,23,54.04271378,2017,9,2017-09-14 11:30:00
14,12,0,83,975,3.8,23.75,24,81.25082582,2017,9,2017-09-14 12:00:00
14,12,30,83,972,4.0,23.74,24,80.12494832,2017,9,2017-09-14 12:30:00
14,13,0,326,514,4.2,23.03,25,67.83337333,2017,9,2017-09-14 13:00:00
14,13,30,83,948,4.2,23.02,25,73.55652101,2017,9,2017-09-14 13:30:00
14,14,0,84,926,4.3,22.92,25,68.11483961,2017,9,2017-09-14 14:00:00
14,14,30,57,0,4.1,24.35,24,5.347918097,2017,9,2017-09-14 14:30:00
14,15,0,49,0,4.1,25.01,23,4.597383638,2017,9,2017-09-14 15:00:00
14,15,30,163,11,3.8,26.59,22,15.76263146,2017,9,2017-09-14 15:30:00
14,16,0,156,346,3.5,29.52,22,27.86608061,2017,9,2017-09-14 16:00:00
14,16,30,119,315,2.6,33.44,20,20.4543405,2017,9,2017-09-14 16:30:00
14,17,0,78,278,1.8,41.32,19,13.04213111,2017,9,2017-09-14 17:00:00
14,17,30,41,196,1.5,46.94,17,6.098972367999999,2017,9,2017-09-14 17:30:00
14,18,0,9,0,1.2,52.57,16,0.84448238,2017,9,2017-09-14 18:00:00
14,18,30,0,0,1.2,56.11,15,0.0,2017,9,2017-09-14 18:30:00
14,19,0,0,0,1.4,54.69,15,0.0,2017,9,2017-09-14 19:00:00
14,19,30,0,0,1.4,58.39,14,0.0,2017,9,2017-09-14 19:30:00
14,20,0,0,0,1.5,62.18,13,0.0,2017,9,2017-09-14 20:00:00
14,20,30,0,0,1.6,66.47,12,0.0,2017,9,2017-09-14 20:30:00
14,21,0,0,0,1.7,66.51,12,0.0,2017,9,2017-09-14 21:00:00
14,21,30,0,0,1.8,71.12,11,0.0,2017,9,2017-09-14 21:30:00
14,22,0,0,0,1.9,72.27,11,0.0,2017,9,2017-09-14 22:00:00
14,22,30,0,0,1.8,77.31,10,0.0,2017,9,2017-09-14 22:30:00
14,23,0,0,0,1.7,78.56,10,0.0,2017,9,2017-09-14 23:00:00
14,23,30,0,0,1.6,84.1,9,0.0,2017,9,2017-09-14 23:30:00
15,0,0,0,0,1.5,84.26,9,0.0,2017,9,2017-09-15 00:00:00
15,0,30,0,0,1.4,84.26,8,0.0,2017,9,2017-09-15 00:30:00
15,1,0,0,0,1.4,83.84,8,0.0,2017,9,2017-09-15 01:00:00
15,1,30,0,0,1.4,89.8,8,0.0,2017,9,2017-09-15 01:30:00
15,2,0,0,0,1.4,88.82,8,0.0,2017,9,2017-09-15 02:00:00
15,2,30,0,0,1.4,88.82,7,0.0,2017,9,2017-09-15 02:30:00
15,3,0,0,0,1.5,86.55,7,0.0,2017,9,2017-09-15 03:00:00
15,3,30,0,0,1.5,92.76,7,0.0,2017,9,2017-09-15 03:30:00
15,4,0,0,0,1.5,88.93,7,0.0,2017,9,2017-09-15 04:00:00
15,4,30,0,0,1.5,88.93,7,0.0,2017,9,2017-09-15 04:30:00
15,5,0,0,0,1.5,84.58,7,0.0,2017,9,2017-09-15 05:00:00
15,5,30,0,0,1.7,78.93,8,0.0,2017,9,2017-09-15 05:30:00
15,6,0,16,274,2.0,71.85,9,2.627480664,2017,9,2017-09-15 06:00:00
15,6,30,34,555,2.2,62.73,11,10.69736469,2017,9,2017-09-15 06:30:00
15,7,0,45,710,2.5,52.87,13,20.45591438,2017,9,2017-09-15 07:00:00
15,7,30,54,801,2.4,46.36,15,30.49553223,2017,9,2017-09-15 07:30:00
15,8,0,60,863,2.4,32.05,17,40.25321763,2017,9,2017-09-15 08:00:00
15,8,30,66,905,2.4,30.06,18,49.44804782,2017,9,2017-09-15 08:30:00
15,9,0,70,934,2.5,24.18,19,57.79822133,2017,9,2017-09-15 09:00:00
15,9,30,308,273,2.5,22.7,20,45.6000435,2017,9,2017-09-15 09:30:00
15,10,0,125,3,2.6,19.72,21,11.91592977,2017,9,2017-09-15 10:00:00
15,10,30,105,0,2.6,18.53,21,9.851752956,2017,9,2017-09-15 10:30:00
15,11,0,223,14,2.7,16.66,22,21.95509382,2017,9,2017-09-15 11:00:00
15,11,30,400,278,2.6,16.65,22,58.35926647,2017,9,2017-09-15 11:30:00
15,12,0,257,689,2.6,15.19,23,75.71609379,2017,9,2017-09-15 12:00:00
15,12,30,392,84,2.4,15.18,23,43.06528755,2017,9,2017-09-15 12:30:00
15,13,0,374,91,2.3,14.88,24,41.65746728,2017,9,2017-09-15 13:00:00
15,13,30,316,40,2.0,14.88,24,32.36897795,2017,9,2017-09-15 13:30:00
15,14,0,255,548,1.8,14.97,24,59.39003781,2017,9,2017-09-15 14:00:00
15,14,30,42,0,1.8,15.92,23,3.940614547,2017,9,2017-09-15 14:30:00
15,15,0,25,0,1.9,16.87,23,2.345603897,2017,9,2017-09-15 15:00:00
15,15,30,190,33,2.8,17.94,22,19.42181376,2017,9,2017-09-15 15:30:00
15,16,0,20,0,3.7,21.45,21,1.876524373,2017,9,2017-09-15 16:00:00
15,16,30,14,0,4.1,24.32,19,1.313595939,2017,9,2017-09-15 16:30:00
15,17,0,9,0,4.5,31.71,18,0.844463815,2017,9,2017-09-15 17:00:00
15,17,30,4,0,4.1,36.08,16,0.375325502,2017,9,2017-09-15 17:30:00
15,18,0,0,0,3.8,48.64,14,0.0,2017,9,2017-09-15 18:00:00
15,18,30,0,0,3.8,51.99,13,0.0,2017,9,2017-09-15 18:30:00
15,19,0,0,0,3.9,61.26,12,0.0,2017,9,2017-09-15 19:00:00
15,19,30,0,0,3.2,65.53,11,0.0,2017,9,2017-09-15 19:30:00
15,20,0,0,0,2.6,74.13,10,0.0,2017,9,2017-09-15 20:00:00
15,20,30,0,0,1.9,79.37,9,0.0,2017,9,2017-09-15 20:30:00
15,21,0,0,0,1.2,80.68,9,0.0,2017,9,2017-09-15 21:00:00
15,21,30,0,0,0.9,80.68,9,0.0,2017,9,2017-09-15 21:30:00
15,22,0,0,0,0.6,80.82,9,0.0,2017,9,2017-09-15 22:00:00
15,22,30,0,0,0.5,80.81,8,0.0,2017,9,2017-09-15 22:30:00
15,23,0,0,0,0.4,80.23,8,0.0,2017,9,2017-09-15 23:00:00
15,23,30,0,0,0.3,85.93,8,0.0,2017,9,2017-09-15 23:30:00
16,0,0,0,0,0.3,84.5,8,0.0,2017,9,2017-09-16 00:00:00
16,0,30,0,0,0.4,84.48,7,0.0,2017,9,2017-09-16 00:30:00
